id,question_id,positionable_id,positionable_type,score,comment,created_at,updated_at
1081,1,35,Candidate,3,YES GOVERN MENT HAS A DUTY TO PROVIDE FOR PEOPLE WHO ARE ON LOW INCOMES ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1082,2,35,Candidate,2,I DO NOT HAVE A PROBLEM ONCE IT IS PROVIDED TO THOSE WHO NEED HOUSING ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1083,3,35,Candidate,1,IT HAS TO BE DONE PROPERLY IN LINE WITH THE LOCAL ENVIRONMENT ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1084,4,35,Candidate,1,THEY SHOULD BE USED TO PROVIDE SOCIAL HOUSING ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1085,5,35,Candidate,3,GOVERNMENT HAS A MORAL DUTY TO OBEY THE CONSTITUTION WHICH MEANS EQUALITY TO ALL ITS CITIZENS EQUALLY. ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1086,6,35,Candidate,3,WITH WATER GONE FROM THE REMIT LOCAL SERVICES PROVIDED BY THE COUNCILS ARE NEARLY ALL DRIVEN BY NATIONAL FUNDING,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1087,7,35,Candidate,3,ABSOLUTELY BUT NATIONAL GOVERNMENT WILL NOT ALLOW THIS BECAUSE AS LOCAL GOVERNMENT IS CONSIDERED THE POOR RELATION. ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1088,8,35,Candidate,1,ALL CITY BUSINESS ARE SUFFERING AND CLOSING DUE TO HIGH RATES ANY INCREASE WOULD BE A DEATH KNELL FOR THE SURVIVING CITY BUSINESSES ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1089,9,35,Candidate,3,YES PROVIDED ONCE THE ACCOMMODATION IS PROPERLY MAINTAINED ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1090,10,35,Candidate,3,YES AS A NON ROMAN CATHOLIC I FEEL THAT IF PARENTS SHOULD TAKE RESPONSIBILITY FOR THEIR CHILDRENS SPIRITUAL UP BRINGING AS THEY WISH ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1091,11,35,Candidate,2,MY PROBLEM HERE IS THAT THE COUNCIL SHOULD NOT GET INVOLVED WHERE HORSES ARE BEING KEPT ON PROPERTIES WITH THE OWNERS CONSENT WHERE AS STRAY HORSES SHOULD ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1092,12,35,Candidate,3,IT BRINGS BUSINESS TO LIMERICK AND IT SHOWS THAT WE ARE AN OPEN AND TOLERENT SOCIETY TO THE OUTSIDE WORLD ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1093,13,35,Candidate,1,ALL LOCAL AUTHORITIES SHOULD HAVE A FACILITY TO CATER FOR UNEMPLOYED PEOPLE WHO WISH TO WORK AT SOMETHING WHER THEIR TALENTS CAN BE BEST UTILISED ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1094,14,35,Candidate,3,ABSOLUTELY IT IS AN OPPORTUNITY FOR THEM TO CONTRIBUTE TO SOCIETY. HOW EVER IT SHOULD NOT HAVE A BEARING ON THEIR APPLICATION ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1095,15,35,Candidate,3,PEOPLE SHOULD OBEY AND KNOW THE RULES OF GOOD SOCIAL BEHAVIOUR,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1230,15,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1096,16,35,Candidate,3,PROVIDED THEY GIVE PROPER ACCESS TO THE TOWNS CONCERNED ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1097,17,35,Candidate,2,MY CONCERNS ARE NOISE FROM THEM AND THEIR EFFECT ON LOCAL PEOPLE AND BUSINESSES ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1098,18,35,Candidate,1,NO NEGOTIATING ON THIS ONE BECAUSE THE BIGGEST WATER WASTERS ARE LOCAL AUTHORITIES WHO HAVE NOT MAINTAINED THE PIPES UNDER THEIR CONTROL I DO NOT SEE THIS CHANGING WITH IRISH WATER ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1099,19,35,Candidate,3,ON ALL NEW ROADS YES BUT ON OLDER ROUTES RESIDENTS SHOULD NOT BE DISRUPTED ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1100,20,35,Candidate,3,YES IT IS THE COUNTY CAPITAL AND SHOULD TREATED AS SUCH,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1101,21,35,Candidate,1,ABSOLUTELY NOT JOHN FKENNEDY HAS ENOUGH THINGS NAMED AFTER HIM. WHY WAS IT NOT NAMED AFTER HIM WHEN IT WAS ORIGINALLY NAMED ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1102,22,35,Candidate,3,LIMERICK CITY BUSINESSES NEEDS ALL THE FOOT FALL IT CAN GET AND THIS IS ONE OPTION TO DO SO ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1103,23,35,Candidate,2,I WOULD ONLY AGREE WHERE IT WOULD INCREASE BUSINESS AND SHOPPER COMFORT ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1104,24,35,Candidate,1,WE HAVE CUT COUNCIL NUMBERS WHY CREATE A NEW JOB WHEN IT IS NOT RESPONSIBLE TO THE COUNCILLORS.ANY WAY I COULDNOT CALL ANY FORMER MAYOR OR COUNCIL CHAIRMAN A DISASTER THEY ALL TOOK THEIR DUTIES SERIOUSLY I DO NOT THINK A DIRECTLY ELECTED WOULD BE ANY BETTER ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1105,25,35,Candidate,3,ALL POLITICS ARE LOCAL AND I THINK THIS WOULD ENHANCE DEMOCRACY AND GIVE PEOPLE A SENSE OF THEM INFLUENCING LOCAL MATTERS OF IMPORTANCE ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1106,26,35,Candidate,3,PROVIDED THEY ARE LEGITIMATE REPRESENTATIVES OF THEIR COMMUNITY HOWEVER I THINK THEY WOULD OPERATE BETTER BY SELLING THEIR AIMS TO THEIR LOCAL COMMUNITY BY PARTICIPATING IN THE LOCAL REFERENDUMS ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1107,27,35,Candidate,2,AS A TOTAL DEMOCRAT I HAVE ONLY ONE CONSIDERATION GET THE BEST BE THEY MAN OR WOMAN THEIR GENDER WOULD NOT CONCERN ME. ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1108,1,36,Candidate,2,This is one part of the solution. ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1109,2,36,Candidate,2,This is one part of the solution. ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1110,3,36,Candidate,1,Rural housing is part of our heritage and culture. Planning decisions should be sensible and take account of the rural landscape and environment. ,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1111,4,36,Candidate,1,"Ghost estates should be completed and units sold on the private market at reasonable prices. Demand for housing is increasing, we should not be demolishing estates. ",2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1112,5,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1113,6,36,Candidate,1,"LPT rates can only be reduced if Government funds Local Government properly. There cannot be a reduction in local services, although the efficiency of how they are delivered needs to be looked at. ",2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1114,7,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1115,8,36,Candidate,1,"We should not increase rates as this will lead to more business closures, job losses and an even more desolate city centre. Priority needs to be given to assisting viable but vulnerable businesses ",2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1116,9,36,Candidate,2,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1117,10,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1118,11,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1119,12,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1120,13,36,Candidate,2,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1121,14,36,Candidate,2,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1122,15,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1123,16,36,Candidate,1,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1124,17,36,Candidate,1,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1125,18,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1126,19,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1127,20,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1128,21,36,Candidate,1,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1129,22,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1130,23,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1131,24,36,Candidate,3,,2014-05-14 22:05:58 UTC,2014-05-14 22:05:58 UTC
1132,25,36,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1133,26,36,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1134,27,36,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1135,1,37,Candidate,3,Housing waiting lists are increasing again. Current government policy of renting housing clearly doesn't seem to be working. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1136,2,37,Candidate,1,Councils have dedicated housing professionals. They should be given the responsibility and adequate power to administer a coordinated social housing scheme. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1137,3,37,Candidate,1,Many Irish people prefer to live close to friends and family. Many prefer to build a home on their own land in the countryside. We don't have a huge tradition of directing people to live in cities. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1138,4,37,Candidate,1,Complete those can be economically justified. Demolish those that are not viable. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1139,5,37,Candidate,2,"People's ability to pay must be taken into account. Elderly people on fixed income pensions, those that are unable to work, those that cannot find work cannot afford to pay another tax. ",2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1140,6,37,Candidate,3,Only 54c of every 1euro paid as local property tax returns to Limerick. Central government must fund councils properly in order to provide proper local services ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1141,7,37,Candidate,3,That's how the government sold the introduction of the local property tax to the public. That's not what happened in reality when implemented. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1142,8,37,Candidate,1,Commercial business rates are too high and need to be reduce significantly in order for local indigenous business to survive. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1143,9,37,Candidate,2,I believe it is more about how the money is spent rather than the amount allocated. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1144,10,37,Candidate,1,I believe this is happening anyway as many elderly church trustees are retiring. Lay people are increasingly filling the positions ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1145,11,37,Candidate,3,Horses should be kept in suitable conditions. If you want to keep a horse in the City you must do so in accordance with City rules and regulations. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1146,12,37,Candidate,3,And many other festivals also. Council does value and support our volunteer festival organisations enough ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1147,13,37,Candidate,1,People should work in positions they have trained for or are qualified in. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1148,14,37,Candidate,1,If their application is processed in a timely manner they shouldn't need to. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1149,15,37,Candidate,3,"Neighbouring residents should not have to tolerate any tenants , private rental or local authority, who engage in antisocial behaviour. The Private Residency Tenancy Board needs to be supported with resources and powers to fulfil its role in this regard ",2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1150,16,37,Candidate,3,Adare should have been bypassed years ago. ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1151,17,37,Candidate,2,Wind energy has its benefits but wind farm development must be strictly controlled ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1152,18,37,Candidate,1,Only 25% of houses will have a water meter when water charges are introduced. Over half the water treated escapes through leaks. The government should provide grant assistance for rainwater harvesting similar to the housing insulation grants ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1153,19,37,Candidate,3,And cycle lanes should be kept at a safe distance from bus lanes as is best practice internationally ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1154,20,37,Candidate,3,"We need more people working, studying and living in the City. ",2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1155,21,37,Candidate,1,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1156,22,37,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1157,23,37,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1158,24,37,Candidate,3,As long as a directly elected mayor has realistic executive powers ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1159,25,37,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1160,26,37,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1161,27,37,Candidate,3,I don't agree with fixed gender quotas. Parties should select the best candidates regardless of whether that are male or female. It is currently very difficult to encourage women and also young people to stand for election. The challenge is to made the role more attractive to them so that would like to stand rather than impose gender quotas ,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1162,1,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1163,2,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1164,3,38,Candidate,1,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1165,4,38,Candidate,0,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1166,5,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1167,6,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1168,7,38,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1169,8,38,Candidate,1,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1170,9,38,Candidate,0,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1171,10,38,Candidate,1,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1172,11,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1173,12,38,Candidate,0,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1174,13,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1175,14,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1176,15,38,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1177,16,38,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1178,17,38,Candidate,0,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1179,18,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1180,19,38,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1181,20,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1182,21,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1183,22,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1184,23,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1185,24,38,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1186,25,38,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1187,26,38,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1188,27,38,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1189,1,39,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1190,2,39,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1191,3,39,Candidate,1,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1192,4,39,Candidate,3,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1193,5,39,Candidate,2,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1194,6,39,Candidate,0,,2014-05-14 22:05:59 UTC,2014-05-14 22:05:59 UTC
1195,7,39,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1196,8,39,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1197,9,39,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1198,10,39,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1199,11,39,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1200,12,39,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1201,13,39,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1202,14,39,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1203,15,39,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1204,16,39,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1205,17,39,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1206,18,39,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1207,19,39,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1208,20,39,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1209,21,39,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1210,22,39,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1211,23,39,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1212,24,39,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1213,25,39,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1214,26,39,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1215,27,39,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1216,1,40,Candidate,3,Sinn Féin is in favour of a significant new investment in social housing by local government. ,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1217,2,40,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1218,3,40,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1219,4,40,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1220,5,40,Candidate,3,We are totally against the introduction of water rates. The €1 billion spent on installing meters would have been better spent on repairing the current water system that loses 40% of water each year. ,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1221,6,40,Candidate,2,Our position is very clear; we opposed the property tax and would scrap it because it is an unfair tax on the family home. We would replace it with a Wealth tax on assets over €1 million. We would also reintroduce the non-principal private residence tax on second properties. ,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1222,7,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1223,8,40,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1224,9,40,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1225,10,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1226,11,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1227,12,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1228,13,40,Candidate,1,We were promised real action jobs. What we got instead was a demand that unemployed people work for free. It's a insult to the thousands of unemployed people in Limerick. ,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1229,14,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1231,16,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1232,17,40,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1233,18,40,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1234,19,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1235,20,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1236,21,40,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1237,22,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1238,23,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1239,24,40,Candidate,1,I would only support this if the proposed mayor would have actual powers over key services that effect the people of Limerick. I would not support another inefficient and costly public body. ,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1240,25,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1241,26,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1242,27,40,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1243,1,41,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1244,2,41,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1245,3,41,Candidate,2,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1246,4,41,Candidate,1,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1247,5,41,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1248,6,41,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1249,7,41,Candidate,3,,2014-05-14 22:06:00 UTC,2014-05-14 22:06:00 UTC
1250,8,41,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1251,9,41,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1252,10,41,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1253,11,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1254,12,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1255,13,41,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1256,14,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1257,15,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1258,16,41,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1259,17,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1260,18,41,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1261,19,41,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1262,20,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1263,21,41,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1264,22,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1265,23,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1266,24,41,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1267,25,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1268,26,41,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1269,27,41,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1270,1,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1271,2,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1272,3,42,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1273,4,42,Candidate,1,There are so many people on housing waiting lists so why not invest money into finishing these off and accommodating the families that are yearning for housing,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1274,5,42,Candidate,3,You should not have to pay for a human right!,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1275,6,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1276,7,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1277,8,42,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1278,9,42,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1279,10,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1280,11,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1281,12,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1282,13,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1283,14,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1284,15,42,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1285,16,42,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1286,17,42,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1287,18,42,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1288,19,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1289,20,42,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1290,21,42,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1291,22,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1292,23,42,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1293,24,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1294,25,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1295,26,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
